date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX
2019-05-28,8719.96,6.85e-08,271.77,0.446549,435,121.72,114.93,8.05,33.36,1.58,NA,0.13896,1.28,0.092815,96.06,1.45,0.034695,3.33,0.067456,NA,169.2,8.22,0.76586,0.163119,12.64,4.76,0.481277,NA,85.69,0.091485,755.3,1.48,1.48,1.65,0.003148,NA,0.369532,0.997084,0.007813,0.04301,NA,0.015952,24.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-29,8659.49,7.22e-08,269.46,0.443713,454.12,201.17,115.08,7.98,33.74,1.59,NA,0.136491,1.18,0.090867,93.99,1.52,0.033693,3.34,0.070049,NA,168.24,8.18,0.83259,0.161728,13.52,4.69,0.513872,NA,84.97,0.090177,766.89,1.46,1.53,1.6,0.003127,NA,0.361843,0.998555,0.007675,0.052454,NA,0.01639,26.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-30,8319.47,5.27e-08,255.86,0.422395,424.62,184.7,108.8,7.37,32.29,1.49,NA,0.130067,1.02,0.08451,91.96,1.41,0.031353,3.17,0.067583,NA,163.15,8.13,0.878139,0.203009,12.73,5.94,0.475957,NA,83.31,0.090381,733.62,1.4,1.45,1.52,0.003258,NA,0.338844,1,0.007506,0.050096,NA,0.014594,27.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-31,8574.5,6.44e-08,268.11,0.438574,445.07,195.79,114.54,8.51,32.75,1.51,NA,0.133664,1.02,0.089441,93.22,1.5,0.033023,3.26,0.070274,NA,165.18,8.66,0.874863,0.19802,13.57,5.81,0.509555,NA,90.48,0.098243,734.19,1.43,1.53,1.51,0.003441,NA,0.348868,1,0.007693,0.051143,NA,0.015166,29.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,8564.02,5.02e-08,265.39,0.430583,434.46,189.04,112.62,7.78,33.01,1.47,NA,0.133101,0.965132,0.090533,92.97,1.41,0.037408,3.18,0.073224,NA,163.45,8.57,0.898922,0.204721,13.69,5.78,0.48325,NA,86.46,0.09339,732.25,1.45,1.47,1.5,0.003419,NA,0.356221,1,0.007465,0.050569,NA,0.015641,28.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-02,8742.96,4.08e-08,270.23,0.444785,443.77,191.97,114.7,7.77,33.17,1.51,NA,0.137623,1.01,0.096578,94.94,1.42,0.038438,3.26,0.077099,NA,165.23,9.52,0.948609,0.217144,14.13,6.36,0.490222,NA,88.83,0.095343,732.37,1.43,1.51,1.51,0.003398,NA,0.357814,1,0.007735,0.047334,NA,0.016321,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-03,8208.99,6.26e-08,252.61,0.425764,408.66,221,107.47,6.8,31.39,1.39,NA,0.129983,0.910969,0.088708,89.71,1.4,0.034116,3.05,0.076515,NA,156.27,9.41,0.840298,0.193751,12.63,6.61,0.448318,NA,84.33,0.087513,698.66,1.34,1.36,1.47,0.003198,NA,0.344383,1,0.007219,0.044743,NA,0.015337,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-04,7707.77,5.12e-08,241.34,0.400667,382.66,229.24,102.09,6.31,29.38,1.21,NA,0.122077,0.88325,0.082486,83.34,1.46,0.034997,2.94,0.065854,NA,143.76,8.21,0.807094,0.26414,11.48,5.92,0.42443,NA,77.81,0.081816,658.3,1.24,1.25,1.4,0.003042,NA,0.330181,0.99162,0.007401,0.040594,NA,0.014076,25.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-05,7824.23,3.9e-08,247.05,0.402732,398.38,217.81,103.85,6.45,31.01,1.18,NA,0.121284,1.08,0.083438,84.99,1.49,0.034246,3.06,0.064575,NA,147.67,8.17,0.755247,0.274847,11.55,6.18,0.431908,NA,80.69,0.083663,688.85,1.05,1.31,1.41,0.00307,NA,0.329293,0.995592,0.007703,0.041181,NA,0.014374,25.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-06,7822.02,4.34e-08,249.47,0.41954,396.93,200.28,111.11,6.39,31.48,1.33,NA,0.124382,1.12,0.083472,86.94,1.65,0.03283,3.1,0.065078,NA,144.17,7.98,0.814373,0.280639,11.69,6.06,0.425552,NA,79.97,0.083982,711.34,1.26,1.31,1.41,0.003087,NA,0.329133,0.995908,0.007715,0.04089,NA,0.014274,25.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-07,8043.95,4.32e-08,250.93,0.42313,401.43,203.98,117.37,6.66,31.59,1.32,NA,0.127542,1.18,0.085807,88.27,1.7,0.033861,3.1,0.064782,NA,150.1,8.22,0.78942,0.282323,12.26,6.34,0.446485,NA,83.96,0.086897,761.71,1.29,1.34,1.47,0.00311,NA,0.340255,1,0.007764,0.039843,NA,0.014632,26.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-08,7954.13,3.95e-08,245.74,0.412411,394.24,195.44,118.55,6.41,32.07,1.26,NA,0.126277,1.15,0.084213,87.54,1.73,0.032544,3.08,0.063879,NA,146.03,8.46,0.779047,0.291918,12.04,6.14,0.433393,NA,80.85,0.085607,773.37,1.28,1.34,1.47,0.003084,NA,0.338046,0.996293,0.007658,0.041443,NA,0.013941,26.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-09,7688.08,3.74e-08,233.09,0.388266,381.17,185.37,115.13,6.17,30.56,1.23,NA,0.119915,1.07,0.07947,83.78,1.76,0.030086,3.03,0.061805,NA,142.89,8.15,0.74356,0.28303,11.56,5.87,0.410984,NA,77.67,0.081523,736.9,1.27,1.34,1.45,0.003012,NA,0.320448,0.987204,0.007256,0.039377,NA,0.012979,24.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-10,8000.33,5.82e-08,247.52,0.400427,394.58,192.39,129.07,6.42,32.06,1.3,NA,0.12394,1.19,0.085537,86.92,1.92,0.03169,3.25,0.065789,NA,151.51,8.3,0.762466,0.307343,12.31,6.11,0.431592,NA,80.29,0.084719,729.18,1.31,1.41,1.61,0.003091,NA,0.333754,0.996932,0.007726,0.039666,NA,0.013099,25.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-11,7927.71,3.93e-08,245.78,0.394261,387.91,186.25,136.03,6.34,32.26,1.28,NA,0.122827,1.14,0.087965,86.72,1.92,0.031293,3.36,0.067406,NA,147.86,8.26,0.786512,0.310723,12.32,5.98,0.426213,NA,79.82,0.083644,707.86,1.29,1.42,1.59,0.003058,NA,0.325235,0.995029,0.007473,0.038399,NA,0.012512,25.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-12,8145.86,5.09e-08,260.9,0.40176,396.38,189.5,135.65,6.44,34.69,1.27,NA,0.126446,1.14,0.096525,90.13,1.97,0.033623,3.4,0.067522,NA,156.18,8.56,0.785137,0.335047,12.93,6.13,0.436867,NA,90.34,0.086084,738.81,1.31,1.42,1.68,0.003067,NA,0.333815,1,0.007617,0.038488,NA,0.012619,26.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-13,8230.92,4.17e-08,256.17,0.400887,411.94,213.06,131.35,6.46,35.14,1.28,NA,0.124728,1.85,0.089739,89.26,1.95,0.032621,3.45,0.068683,NA,153.67,8.55,0.826049,0.337633,13.03,6.29,0.439973,NA,87.88,0.085365,728.38,1.3,1.43,1.6,0.003074,NA,0.325424,1,0.007569,0.037688,NA,0.012362,26.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-14,8693.83,3.98e-08,264.09,0.405921,421.29,215.72,133.05,6.59,33.08,1.23,NA,0.12532,1.68,0.090619,90.51,1.93,0.032538,3.46,0.068109,NA,154.14,8.54,0.84953,0.350816,13.54,6.3,0.433028,NA,91.02,0.085476,733.16,1.33,1.43,1.63,0.003124,NA,0.319445,1.01,0.007334,0.040153,NA,0.012345,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-15,8838.38,4.83e-08,269.02,0.410419,422.83,209.91,138.13,6.9,32.83,1.25,NA,0.126742,1.72,0.091683,94.69,1.92,0.03289,3.45,0.067211,NA,155.01,8.6,0.8649,0.361264,13.99,6.2,0.436594,NA,92.54,0.085546,737.46,1.32,1.44,1.64,0.003157,NA,0.329506,1.02,0.007371,0.039211,NA,0.012809,26.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-16,8994.49,2e-08,269.22,0.427516,428.32,212.17,137.12,6.99,32.4,1.29,NA,0.129816,1.67,0.092321,95.86,1.88,0.03301,3.44,0.067719,NA,156.69,8.69,0.80216,0.366394,14.05,6.74,0.446915,NA,93.86,0.08747,737.28,1.3,1.45,1.64,0.003186,NA,0.335986,1.01,0.007275,0.034047,NA,0.012791,27.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,9320.35,4.78e-08,274.35,0.44808,432.52,225.35,134.44,7.13,33.92,1.33,NA,0.131035,1.97,0.093557,98.35,1.91,0.03392,3.53,0.067424,NA,159.14,8.81,0.783675,0.375354,14.22,7.02,0.439543,NA,102.44,0.090547,748.55,1.39,1.55,1.7,0.00319,NA,0.344499,1,0.007362,0.037026,NA,0.012659,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-18,9081.76,3.15e-08,265.05,0.428761,413.94,222.5,135.16,6.8,34.34,1.23,NA,0.124565,1.82,0.089148,96.24,1.87,0.033114,3.46,0.067642,NA,158.39,8.43,0.841946,0.376121,13.67,6.59,0.430587,NA,112.11,0.085942,714.42,1.33,1.43,1.63,0.003125,NA,0.350003,0.999548,0.007379,0.036351,NA,0.013079,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-19,9273.52,3.65e-08,269.43,0.436817,416.91,224.39,136.6,6.87,35.29,1.2,NA,0.124302,1.84,0.089979,100.41,1.85,0.033309,3.63,0.064872,NA,162,8.54,0.789242,0.396073,13.77,6.65,0.436742,NA,110.9,0.087247,724.19,1.34,1.44,1.69,0.00313,NA,0.34027,0.999143,0.007307,0.036151,NA,0.015869,27.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-20,9527.16,3.02e-08,271.7,0.429823,413.56,217.44,135.48,6.84,36.73,1.13,NA,0.121507,1.77,0.087385,104.98,1.89,0.032727,3.69,0.063906,NA,161.75,8.5,0.713231,0.430871,13.55,6.5,0.417671,NA,109.44,0.085954,717.53,1.35,1.4,1.69,0.003161,NA,0.330571,0.998252,0.006913,0.035784,NA,0.014339,28.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-21,10144.56,4.42e-08,294.91,0.443188,439.45,222.3,138.88,7.09,38.82,1.17,NA,0.124048,1.7,0.089562,109.23,1.83,0.033345,3.69,0.059409,NA,167.89,8.72,0.778162,0.496284,14.03,6.52,0.425861,NA,109.88,0.088144,746.89,1.35,1.42,1.61,0.003223,NA,0.328388,0.998427,0.006801,0.038548,NA,0.013751,28.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-22,10701.69,3.24e-08,309.38,0.474764,480.17,238.34,141.9,7.47,37.8,1.23,NA,0.12905,1.84,0.094367,114.71,1.84,0.037327,3.69,0.056993,NA,176.17,9.14,0.744913,0.518086,17.48,6.69,0.462388,NA,112.94,0.091943,762.22,0.809623,1.59,1.64,0.003279,NA,0.330638,0.999824,0.006969,0.039187,NA,0.014946,30.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-23,10855.37,3.85e-08,307.83,0.468291,475.02,237.37,136.88,7.25,37.13,1.19,NA,0.127378,1.8,0.096644,115.13,1.88,0.037369,3.8,0.060186,NA,174.36,9.28,0.74344,0.610425,16.77,6.8,0.44935,NA,109.73,0.090809,734.85,1.3,1.54,1.62,0.003304,NA,0.323773,1,0.007185,0.036763,NA,0.013984,30.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-24,11011.1,4.66e-08,310.42,0.470088,476.25,234.98,135.53,7.23,37.43,1.16,NA,0.127749,1.86,0.097719,117.42,1.89,0.038375,3.74,0.057885,NA,175.88,9.26,0.762524,0.630807,17.89,6.64,0.457455,NA,109.18,0.091061,735.12,1.32,1.61,1.66,0.003368,NA,0.322935,0.99987,0.007055,0.034572,NA,0.01391,30.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-25,11790.92,4.77e-08,318.13,0.468229,479.81,238.02,136.49,7.2,36.01,1.1,NA,0.124491,2.19,0.096357,112.32,1.92,0.038557,3.74,0.074917,NA,178.69,9.25,0.689875,0.672593,19.49,6.58,0.449602,NA,105.28,0.092342,758.58,1.35,1.78,1.66,0.003392,NA,0.315069,1,0.009274,0.035538,NA,0.014741,31.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-26,13016.23,4.31e-08,336.75,0.467451,485.57,219.3,131.27,6.77,35.7,1.09,NA,0.122628,2.26,0.09682,103.92,1.88,0.036482,3.72,0.068897,NA,174.9,9.04,0.733235,0.699638,19.21,6.31,0.445464,NA,113.08,0.099401,742.08,1.2,1.67,1.84,0.003379,NA,0.303751,1.01,0.008044,0.034422,NA,0.012906,30.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-27,11182.81,2.53e-08,294.27,0.408754,413.27,197.11,114.4,5.9,33.82,0.978566,NA,0.107494,2.27,0.086449,94.41,1.75,0.032251,3.76,0.059895,NA,156.3,7.65,0.395646,0.642325,16.91,5.47,0.398817,NA,104.79,0.089159,652.28,1.38,1.44,1.74,0.003329,NA,0.285733,1,0.007658,0.031987,NA,0.012298,26.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-28,12407.33,3.82e-08,311.23,0.427315,436.8,211.31,120.15,6.26,34.55,1.01,NA,0.11202,2.96,0.089295,101.64,1.83,0.033943,3.85,0.061343,NA,170.43,8.03,0.441117,0.708681,18.14,5.92,0.417678,NA,112.19,0.097121,702.1,1.47,1.54,1.8,0.00349,NA,0.29228,1,0.008281,0.038417,NA,0.01272,28.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-29,11959.37,2.79e-08,320.06,0.429378,442.72,214.36,133.66,6.4,35.36,1.03,NA,0.114504,3.7,0.090422,99.96,1.9,0.035359,4.26,0.064165,NA,169.99,8.27,0.38077,0.71481,18.5,6.08,0.426207,NA,114.22,0.098928,699.38,1.45,1.56,1.88,0.003405,NA,0.322548,1,0.009144,0.036862,NA,0.012579,28.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-30,10817.16,3.49e-08,290.7,0.396411,399.47,194.2,122.25,5.77,32.44,0.934126,NA,0.104345,3.45,0.082098,87.74,1.76,0.031939,4.08,0.061162,NA,156.47,7.73,0.357763,0.669399,16.71,5.41,0.392131,NA,102.85,0.090662,653.82,1.39,1.42,1.81,0.003258,NA,0.29492,1,0.008119,0.033556,NA,0.01199,26.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-01,10583.13,2.61e-08,293.64,0.406862,416.65,197.53,122.58,6.02,32.92,0.919536,NA,0.105284,3.59,0.083822,88.42,1.74,0.032602,4.1,0.056784,NA,154.2,7.76,0.369713,0.699691,16.87,5.46,0.405536,NA,103.56,0.091462,620.09,1.39,1.42,1.77,0.003238,NA,0.32925,1,0.008065,0.035967,NA,0.012695,26.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-02,10801.68,2.33e-08,291.6,0.400204,407.89,196.01,119.24,5.9,32.01,1.01,NA,0.10339,3.65,0.081077,86.26,1.72,0.031945,4.1,0.0555,NA,152.49,7.7,0.374271,0.709504,17.86,5.35,0.400596,NA,101.89,0.088875,605.19,1.41,1.4,1.73,0.003204,NA,0.320836,1,0.007611,0.036508,NA,0.011892,26.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03,11961.27,2.73e-08,303.1,0.408532,422.61,203.96,122.56,6.11,32.67,1.24,NA,0.106724,3.53,0.082998,90,1.7,0.033013,4.17,0.067856,NA,157.9,7.87,0.415198,0.732443,17.97,5.61,0.406849,NA,106.32,0.091866,660.62,1.44,1.43,1.79,0.003313,NA,0.310095,1,0.007738,0.036634,NA,0.012211,26.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-04,11215.44,3.69e-08,284.52,0.388719,401.69,196.28,119.98,5.75,32.89,1.21,NA,0.099725,3.48,0.077774,87.82,1.79,0.031404,3.89,0.071698,NA,155.27,7.76,0.355627,0.700687,17.1,5.49,0.388994,NA,101.2,0.089587,630.98,1.38,1.38,1.84,0.003229,NA,0.294556,1,0.007321,0.034531,NA,0.012004,26.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-05,10978.46,3.42e-08,288,0.378964,400.51,198.72,118.35,5.76,32.71,1.28,NA,0.099891,3.62,0.076532,89.13,1.76,0.031849,3.97,0.071218,NA,152.71,7.84,0.331726,0.706717,17.05,5.36,0.384788,NA,100.04,0.089262,658.79,1.39,1.35,1.86,0.003867,NA,0.294779,1,0.007483,0.035495,NA,0.011626,26.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-06,11208.55,1.7e-08,287.55,0.389055,405.47,198.28,117.82,5.76,32.53,1.22,NA,0.102875,3.48,0.077335,93.94,1.71,0.032047,3.98,0.07227,NA,153.85,7.81,0.360384,0.710026,16.82,5.29,0.389644,NA,103.42,0.089003,661.21,1.4,1.37,1.86,0.003547,NA,0.293264,0.997964,0.007457,0.034084,NA,0.012373,26.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-07,11450.85,1.59e-08,305.7,0.397047,411.81,199.55,120.32,5.96,33.24,1.2,NA,0.105054,3.31,0.079964,107.18,1.7,0.034933,3.96,0.073114,NA,157.63,7.93,0.372898,0.729868,17.24,5.41,0.397539,NA,106.54,0.090423,700.24,1.42,1.39,1.89,0.003633,NA,0.299855,0.997686,0.007484,0.034055,NA,0.013605,26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-08,12285.96,1.88e-08,313.25,0.401533,418.63,201.51,123.29,5.98,33.47,1.22,NA,0.105023,3.34,0.080476,101.59,1.62,0.034502,4.01,0.080646,NA,160.31,8.02,0.386177,0.746258,17.57,5.19,0.405675,NA,105.12,0.091504,708.71,1.62,1.39,1.9,0.003559,NA,0.29792,1,0.007239,0.036181,NA,0.013075,27.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-09,12573.81,2.78e-08,308.88,0.394168,416.08,204.78,119.43,5.9,32.71,1.22,NA,0.101834,3.11,0.077993,99.42,1.58,0.034373,4.05,0.080899,NA,156.72,7.91,0.37229,0.773972,17.28,5.01,0.396264,NA,101.09,0.08993,736.43,1.62,1.37,1.86,0.003549,NA,0.294936,1,0.007306,0.037278,NA,0.01333,29.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-10,12156.51,1.62e-08,290,0.363775,390.24,190.98,108.5,5.29,31.48,1.18,NA,0.095057,3.12,0.07194,94.94,1.51,0.032103,3.94,0.092642,NA,150.83,7.29,0.344474,0.736839,16.23,4.49,0.367764,NA,97.18,0.08283,695.98,1.56,1.23,1.74,0.003424,NA,0.296258,1,0.00696,0.0367,NA,0.012613,28.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-11,11358.66,1.61e-08,268.7,0.330335,345.88,162.79,102.64,4.69,29.64,1.01,NA,0.087008,2.83,0.065199,89.11,1.51,0.027933,3.69,0.103369,NA,142.99,6.63,0.348379,0.689522,14.61,4.35,0.343193,NA,88.04,0.076525,660.5,1.69,1.07,1.72,0.003243,NA,0.292996,0.99969,0.006017,0.035197,NA,0.011978,28.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-12,11815.99,1.65e-08,276.28,0.344118,354.46,166.61,105.3,4.82,31.69,1.08,NA,0.097963,3.17,0.069754,98.25,1.49,0.029586,4.01,0.089846,NA,143.7,6.81,0.356904,0.738987,15.4,4.54,0.356002,NA,93.52,0.077877,664.12,1.73,1.12,1.98,0.00334,NA,0.291175,1,0.006882,0.03672,NA,0.013161,30.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-13,11392.38,2.7e-08,269.46,0.332179,344.95,153.8,101.02,4.75,31.51,0.997331,NA,0.095468,3.17,0.06677,93.36,1.43,0.028406,4.03,0.081229,NA,140.5,6.63,0.344086,0.702434,14.16,4.28,0.345428,NA,89.73,0.073342,658.59,1.72,1.07,1.98,0.003249,NA,0.286967,0.998942,0.006493,0.03639,NA,0.012903,28.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-14,10256.06,2.26e-08,227.58,0.306426,282.84,126.4,89.77,4.12,28.92,0.936902,NA,0.086249,2.79,0.059429,85.92,1.41,0.025332,3.97,0.072466,NA,124.18,5.67,0.303467,0.648575,12.09,3.82,0.306648,NA,82.28,0.062032,592.28,1.68,0.899897,1.91,0.003014,NA,0.249876,1,0.005711,0.033429,NA,0.011755,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-15,10895.09,1.61e-08,229.78,0.31531,314.74,129.34,90.92,4.32,28.39,0.971759,NA,0.08649,2.73,0.059537,89.5,1.46,0.025402,4.1,0.069222,NA,123.12,5.79,0.29203,0.636723,12.37,4.19,0.310943,NA,80.74,0.072292,587.84,1.75,0.919382,1.96,0.003092,NA,0.248664,1,0.005713,0.033935,NA,0.012038,28.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-16,9477.64,1.2e-08,199.19,0.296726,281.71,111.33,79.5,3.68,25.53,0.858835,NA,0.078318,2.2,0.052052,74.02,1.35,0.021202,4.03,0.054313,NA,102.13,5.35,0.255652,0.611059,10.25,3.65,0.269689,NA,66.96,0.059831,505.93,1.52,0.797456,1.84,0.002825,NA,0.20595,0.999111,0.005195,0.027553,NA,0.010211,25.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-17,9693.8,1.67e-08,211.48,0.310613,291.54,120.25,89.81,3.85,27.22,0.919831,NA,0.080627,2.38,0.055239,76.46,1.35,0.022869,4.04,0.051121,NA,103.39,5.7,0.262524,0.624918,10.79,3.83,0.287074,NA,74.03,0.063896,522.68,1.59,0.842724,1.84,0.00303,NA,0.217546,1,0.005448,0.026245,NA,0.011193,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-18,10666.48,1.31e-08,226.57,0.323176,315.09,135.45,101.09,4.12,28.92,0.975413,NA,0.088882,2.68,0.058772,84.12,1.33,0.025805,4.09,0.061501,NA,111.39,6.05,0.227541,0.650828,13.08,4.12,0.306741,NA,79.38,0.069861,560.11,2.03,0.950446,1.93,0.003121,NA,0.233079,1,0.00573,0.022302,NA,0.011908,27.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-19,10530.73,1.81e-08,221.33,0.320605,308.03,145.95,98.4,4.05,29.08,0.982152,NA,0.093768,2.61,0.059787,82.3,1.25,0.028046,4.19,0.056112,NA,112.75,5.87,0.274867,0.649524,13.01,3.94,0.304243,NA,75.72,0.067197,554.7,2.18,0.943033,1.99,0.003059,NA,0.246425,1,0.005824,0.022554,NA,0.011898,25.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-20,10767.14,1.88e-08,229.12,0.333209,324.2,172.86,100.61,4.32,30.87,1.04,NA,0.095111,2.64,0.062958,85.32,1.27,0.029157,4.35,0.05603,NA,117.32,6.18,0.247172,0.698079,13.44,4.07,0.320471,NA,78.15,0.069695,570.92,2.25,1.03,2.01,0.003118,NA,0.254637,1,0.0061,0.023035,NA,0.012341,27.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-21,10599.11,1.81e-08,225.63,0.331309,320.86,176.7,99.63,4.33,30.52,1.08,NA,0.091202,2.55,0.061203,83.96,1.28,0.029159,4.46,0.054599,NA,119.04,6.26,0.260178,0.691288,13,4.23,0.316171,NA,75.44,0.067543,572.49,2.22,1.03,2.21,0.003076,NA,0.2489,1,0.006083,0.023924,NA,0.011905,26.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-22,10343.11,1.65e-08,217.56,0.322106,310.59,168.38,95.42,4.13,30.63,1.12,NA,0.088876,2.43,0.059466,83.18,1.3,0.026619,4.81,0.065191,NA,114.72,6.36,0.251286,0.821078,12.08,4,0.300997,NA,73.07,0.067447,554.86,2.15,0.99384,2.6,0.002997,NA,0.245638,1,0.006217,0.024233,NA,0.011307,25.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-23,9900.77,1.81e-08,212.73,0.309926,298.58,169.92,90.62,4.16,29.59,1.07,NA,0.084468,2.37,0.055812,80.86,1.3,0.024362,4.69,0.070734,NA,109.65,6.04,0.245329,0.781984,11.27,3.72,0.293838,NA,70.79,0.064026,566.3,2.07,0.9454,2.48,0.00288,NA,0.231356,0.99927,0.00584,0.021899,NA,0.01085,22.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-24,9811.93,1.22e-08,217.05,0.315947,302.85,168.15,94.31,4.6,29.16,1.01,NA,0.086002,2.41,0.059046,80.49,1.32,0.023926,4.6,0.062407,0.65159,110.03,6.12,0.290599,0.783903,11.81,3.91,0.311277,NA,71.08,0.066498,584.99,2.07,1.03,2.57,0.002915,NA,0.2329,1,0.005926,0.023051,NA,0.010794,21.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-25,9911.84,1.41e-08,219.62,0.31481,302.95,162.05,93.45,4.58,29,1.03,NA,0.08569,2.38,0.058664,80.68,1.29,0.023071,4.64,0.061186,0.768995,115.48,6.02,0.321056,0.795725,11.95,3.83,0.304553,NA,70.01,0.065833,582.37,2.08,1.04,2.6,0.002921,NA,0.234193,1,0.005868,0.023171,NA,0.010879,21.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-26,9870.3,1.65e-08,219.63,0.32353,316.04,163.14,94.31,4.63,28.98,1.04,NA,0.087965,2.4,0.062884,80.29,1.28,0.023243,4.61,0.061141,0.096665,115.43,6.22,0.345689,0.781476,12.01,3.9,0.301612,NA,71.61,0.066152,595.06,2.08,1.07,2.74,0.002921,NA,0.262156,1,0.00596,0.022289,NA,0.010933,20.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27,9477.68,1.6e-08,207.41,0.310528,306.64,151.85,88.89,4.27,27.89,1.02,NA,0.084323,2.26,0.059871,78.87,1.29,0.021946,4.53,0.056746,0.045628,110.51,5.93,0.410664,0.760276,11.34,3.62,0.28761,NA,69.05,0.06341,578.57,2.01,0.978161,2.62,0.002823,NA,0.269844,1,0.005669,0.021845,NA,0.010513,19.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
